timestamp_ms,msg_id,rpm,cht_c,egt_c,oil_pressure_kpa,oil_temp_c,fuel_flow_lph,vibration_g,throttle_pct,altitude_m,ambient_temp_c,active_faults
1788704095558,ENG_TELEM_54,5456.409827951074,219.09433534217297,688.0549387488568,460.28818757354213,194.15234766590427,37.88442778894362,0.442820258717845,95.0,500.0,25.0,overheating
1788704095658,ENG_TELEM_55,5473.019513310828,218.90459694708096,685.0434001810487,460.56659928761206,192.07257526790528,37.737075438018934,0.45509428870634566,95.0,500.0,25.0,overheating
1788704095758,ENG_TELEM_56,5466.09572099245,222.6473578949907,696.9487902789608,461.45533207354356,195.93942020493174,37.017580721074296,0.41895366590554195,95.0,500.0,25.0,overheating
1788704095858,ENG_TELEM_57,5440.819016314015,221.22833387106124,690.5546192666009,453.2372400908543,193.6594293009984,37.31831168313225,0.43267864869197076,95.0,500.0,25.0,overheating
1788704095958,ENG_TELEM_58,5488.73867910016,228.3177854532622,698.2994828947731,458.1666924060372,200.83075244597293,37.75057989990927,0.48323415888341187,95.0,500.0,25.0,overheating
1788704096058,ENG_TELEM_59,5464.832213025819,224.7532929244521,698.2151746378291,462.39966833281034,196.85343842224503,37.299052745950945,0.45775349068955595,95.0,500.0,25.0,overheating
1788704096158,ENG_TELEM_60,5469.072598612925,224.06484524159126,698.5064638288383,457.3666249706959,193.43813098312648,37.74761060733985,0.4762793713687513,95.0,500.0,25.0,overheating
1788704096258,ENG_TELEM_61,5498.214073733323,229.99242752622385,709.49478046161,458.95983455494,197.14011269459394,37.474197585106275,0.4483572892429467,95.0,500.0,25.0,overheating
1788704096358,ENG_TELEM_62,5438.424915593259,226.09242461131848,704.7184514222283,454.6368887604871,198.11572623478008,36.730308875548474,0.46330202450646024,95.0,500.0,25.0,overheating
1788704096458,ENG_TELEM_63,5452.929267413212,225.4555460569827,701.6722849078391,460.85493142676563,197.07601868774594,37.08772012088929,0.47032547706961503,95.0,500.0,25.0,overheating
1788704096558,ENG_TELEM_64,5452.701502981046,228.5185346235796,705.6004571886309,457.2433383847533,195.87849236909582,36.74797534338359,0.458756288582999,95.0,500.0,25.0,overheating
1788704096658,ENG_TELEM_65,5465.526444566569,228.7968664087975,707.6510809747464,462.1758125239442,196.1520016690311,36.827096461697835,0.44476017527142153,95.0,500.0,25.0,overheating
1788704096758,ENG_TELEM_66,5459.582968757821,234.09637783318746,715.597615410497,457.2764326380012,202.04698352730972,37.20023485262669,0.44662850338473464,95.0,500.0,25.0,overheating
1788704096858,ENG_TELEM_67,5449.359573391626,229.64997945908766,704.9205377564678,459.79603266112,195.9792229634862,37.787408705621054,0.4842952224045165,95.0,500.0,25.0,overheating
1788704096958,ENG_TELEM_68,5489.702891290824,235.18281974511595,716.4128700373465,463.4413976579539,201.86099849959888,37.37071313912831,0.4307745329734794,95.0,500.0,25.0,overheating
1788704097058,ENG_TELEM_69,5484.070283759062,232.08557323012604,716.6801907144735,462.97735427796596,198.08530670807448,38.21172528164738,0.4582438993119199,95.0,500.0,25.0,overheating
1788704097158,ENG_TELEM_70,5453.79829462102,235.09232298370623,709.7873139977576,458.89128120745517,202.8682906070435,37.78010426190386,0.4546704978558049,95.0,500.0,25.0,overheating
1788704097258,ENG_TELEM_71,5486.9243558066955,235.34060602740226,719.5078197871566,458.4167808985396,198.9271732934681,37.623311102301244,0.47677360753027465,95.0,500.0,25.0,overheating
1788704097358,ENG_TELEM_72,5459.010867093101,240.05215220189012,718.6286307981482,458.34013411981306,201.70430414372964,37.382085073522745,0.43854872073224027,95.0,500.0,25.0,overheating
1788704097458,ENG_TELEM_73,5423.800135356869,237.69379129885007,720.4192484330983,457.4020277026085,197.8698635997571,37.55367930896418,0.42788301979195775,95.0,500.0,25.0,overheating
1788704097558,ENG_TELEM_74,5479.907748878064,234.07365216132774,720.7270492477792,459.7841908381174,196.64045767437293,37.511009976961276,0.47021382651425536,95.0,500.0,25.0,overheating
1788704097658,ENG_TELEM_75,5456.437148596028,240.49609379290814,721.2106940233432,457.89681731980056,202.3293154153467,37.643571562408844,0.44867856995086286,95.0,500.0,25.0,overheating
1788704097758,ENG_TELEM_76,5460.90843570087,238.54152606289188,716.9366243915522,457.72110813170804,200.38412275149528,37.587758021369794,0.4789952090088146,95.0,500.0,25.0,overheating
1788704097858,ENG_TELEM_77,5471.838696385421,243.04212315609536,725.8624563354618,457.37748048812,202.0896538918396,37.472373030034426,0.4563629885230791,95.0,500.0,25.0,overheating
1788704097958,ENG_TELEM_78,5482.428063635919,240.67727181415967,729.0895419514083,459.26901024162106,202.9124707021478,37.66438222850365,0.48921051810882893,95.0,500.0,25.0,overheating
1788704098058,ENG_TELEM_79,5471.658454865795,244.80055325999348,728.5245566403789,460.6135946986536,205.88947893107223,36.76593324851217,0.47745187270608375,95.0,500.0,25.0,overheating
1788704098158,ENG_TELEM_80,3004.16878757894,190.59395222008894,576.0551059749605,332.4860810831143,151.08301597599592,20.957428894955193,0.225706165606307,44.82487756971726,500.0,25.0,overheating
1788704098258,ENG_TELEM_81,2985.4699841451084,194.8537455782304,571.6215962619863,328.0544532467602,155.16857422502773,20.52529765453399,0.21076583610553626,44.70525421876467,500.0,25.0,overheating
1788704098358,ENG_TELEM_82,2964.5768493556543,194.16871231458504,574.1032427584349,331.0471913628768,152.25096036654472,20.636934417136782,0.19629352469734768,44.58610239818632,500.0,25.0,overheating
1788704098458,ENG_TELEM_83,2940.593003679014,196.00989311110192,570.1822784202816,329.63159993724094,154.4183740727969,20.51889749005278,0.1963500848475183,44.467612725477416,500.0,25.0,overheating
1788704098558,ENG_TELEM_84,2943.819381465488,195.8692689050839,575.0939770971254,329.1229147591687,153.44688988492572,20.493485832981786,0.1630404182239259,44.34997475883786,500.0,25.0,overheating
1788704098658,ENG_TELEM_85,2941.6346871125243,195.40048610857832,579.9136820717782,329.74453272247683,148.64768138164132,20.96609671295496,0.23806601163985627,44.2333766939195,500.0,25.0,overheating
1788704098758,ENG_TELEM_86,2995.738671133001,197.26765329711435,574.9556444920614,332.3668348863788,151.17498058217745,21.054789246359736,0.20493183696491826,44.1180050627533,500.0,25.0,overheating
1788704098858,ENG_TELEM_87,2983.0487542851406,197.17137767957382,575.5187960734903,334.9950031047891,152.07603691464982,20.733849996995314,0.22950698038917194,44.004044435337796,500.0,25.0,overheating
1788704098958,ENG_TELEM_88,2955.8018765008815,196.2256275727647,579.7967854260955,333.7138059554815,151.27852769640353,20.40307600711709,0.22294341292066922,43.891677124366566,500.0,25.0,overheating
1788704099058,ENG_TELEM_89,2939.7720976874184,195.6832706642438,576.9220144172035,326.9699067226268,152.4125895728614,20.916598505503146,0.18775013848590544,43.78108289356675,500.0,25.0,overheating
1788704099158,ENG_TELEM_90,2887.6871303803446,197.7798100758672,571.6677452258715,327.29221222262623,149.90249627871086,20.279279326865794,0.19531552065186758,43.67243867011544,500.0,25.0,overheating
1788704099258,ENG_TELEM_91,2943.600466751107,199.81631597218694,581.6140513413408,330.02660141611887,151.12094098195962,20.653046597946656,0.21300992379636632,43.56591826159397,500.0,25.0,overheating
1788704099358,ENG_TELEM_92,2915.451353438354,197.84280430711945,573.7939984949846,334.4970484570768,151.6684458970309,20.546651597938514,0.21373963370778437,43.461692077932824,500.0,25.0,overheating
1788704099458,ENG_TELEM_93,2889.3122115027236,199.39229176128157,576.4670785647019,326.00329699178786,148.71535978533973,20.550864041965717,0.19521001211594102,43.359926858792136,500.0,25.0,overheating
1788704099558,ENG_TELEM_94,2962.9330902072297,203.71290492064446,581.6598474763352,331.3874487095999,154.49632478898562,20.219595375229627,0.22483601681371987,43.26078540681377,500.0,25.0,overheating
1788704099658,ENG_TELEM_95,2905.957494658998,200.42789949129937,582.476915562272,323.43439645123107,154.37173888540153,20.205771701300247,0.2108094922897568,43.16442632717184,500.0,25.0,overheating
1788704099758,ENG_TELEM_96,2884.1273851745345,201.5087725471007,571.8030799853411,329.64762542749367,150.75642211670157,20.13460442575047,0.20063518857667173,43.07100377383827,500.0,25.0,overheating
1788704099858,ENG_TELEM_97,2890.2154972277913,198.94999745640422,582.001977957592,327.1886794126684,153.30661817647163,20.294544575566224,0.19846838601127384,42.980667202969315,500.0,25.0,overheating
1788704099958,ENG_TELEM_98,2895.851613205394,202.07192436300025,588.0174302021547,325.1137836480489,153.01792205134066,20.132434653972318,0.21313701913692779,42.89356113380758,500.0,25.0,overheating
1788704100058,ENG_TELEM_99,2889.829313964828,203.53947036752643,579.7971051655229,330.08700902102646,152.25849486802326,20.52624188611011,0.18690888631792743,42.8098249174821,500.0,25.0,overheating
1788704100158,ENG_TELEM_00,2910.102158697255,204.18560746288455,581.8196490638329,327.23035413130606,153.9805119201539,20.203923877211395,0.1952536943594274,42.72959251407622,500.0,25.0,overheating
1788704100258,ENG_TELEM_01,2934.680946234607,204.99984227865423,577.7996013400165,330.3551248919454,153.23419208217416,21.02407402835408,0.1791401030616218,42.65299227832004,500.0,25.0,overheating
1788704100358,ENG_TELEM_02,2881.9139966584135,200.56667774562203,589.1278264423431,324.62509679151236,149.8586422291451,20.51226078008038,0.20672775335997992,42.58014675425028,500.0,25.0,overheating
1788704100458,ENG_TELEM_03,2878.7307460429506,202.2789412666543,586.2556027010697,327.4993978877308,153.6078410573621,20.337824111932836,0.1689021094450565,42.511172479165886,500.0,25.0,overheating
1788704100558,ENG_TELEM_04,2878.509483772947,203.87671938086,581.1738301886153,325.8673086379815,154.75572391467315,20.387233936723547,0.18162391994703234,42.446179797193274,500.0,25.0,overheating
1788704100658,ENG_TELEM_05,2877.572061000196,204.3581734299339,581.606098994024,324.313147052344,153.40902402611994,19.97265946118696,0.16558010383732982,42.385272682759236,500.0,25.0,overheating
1788704100758,ENG_TELEM_06,2898.5560851291825,205.82415229922228,584.5261399933149,330.3598635877314,154.70295973788657,20.962195337439255,0.2052208390727434,42.328548574254036,500.0,25.0,overheating
1788704100858,ENG_TELEM_07,2888.814143244455,207.6517200080932,589.6626033039249,326.23475551529384,153.26784315775961,19.787918838538424,0.22819732911108695,42.276098218150786,500.0,25.0,overheating
1788704100958,ENG_TELEM_08,2869.3275629464383,205.79722558960577,590.9901046904039,325.2141543584934,153.50652817434394,19.904914360912915,0.22357077469470021,42.22800552383043,500.0,25.0,overheating
1788704101058,ENG_TELEM_09,2867.8142176015617,205.0844326597339,585.3992953448476,327.27805556978103,151.18548065772558,19.961531579947685,0.1937682669550206,42.184347429344676,500.0,25.0,overheating
1788704101158,ENG_TELEM_10,2821.3060598920893,207.0970277171483,586.1744546107851,323.5870589345125,153.49355222045176,19.780203852089436,0.2182919905247826,42.14519377833145,500.0,25.0,overheating
1788704101258,ENG_TELEM_11,2860.5942268907284,206.62986930362266,585.726292633966,323.46036766584706,153.8826373687341,20.572400308782925,0.20668256168539972,42.11060720828005,500.0,25.0,overheating
1788704101358,ENG_TELEM_12,2839.170839551618,209.30026368410176,587.9633705409044,325.2151572323922,157.27639884151424,19.713210521574865,0.20189443185751174,42.080643050324475,500.0,25.0,overheating
1788704101458,ENG_TELEM_13,2843.86627541573,209.4150748972578,586.0284711545768,326.212006939195,155.8043109544918,20.15116599838295,0.20231564883906625,42.055349240725455,500.0,25.0,overheating
1788704101558,ENG_TELEM_14,2841.1032710688614,204.87934831638907,591.434617448276,327.30439002529215,151.78215511557812,20.641044160387032,0.19850646583566114,42.034766244182606,500.0,25.0,overheating
1788704101658,ENG_TELEM_15,2870.1356892230556,208.95273891912734,593.0099184979879,324.00547956530454,154.6251991029493,20.08862266209514,0.21578230666250967,42.018926989099604,500.0,25.0,overheating
1788704101758,ENG_TELEM_16,2845.8572460599908,210.49800186923343,587.995636527493,323.32326232507586,155.88506578775977,19.7914053093471,0.2043626015959809,42.00785681490572,500.0,25.0,overheating
1788704101858,ENG_TELEM_17,2859.7777210282384,210.34751096531508,592.0200657732528,324.0903627714989,157.12539282262037,20.30947578036194,0.1758354260315283,42.001573431518146,500.0,25.0,overheating
1788704101958,ENG_TELEM_18,2840.7293326929216,209.91812177854263,588.3366662667098,323.93294646929075,156.22996758447883,19.381631805667006,0.1787514778836758,42.00008689100993,500.0,25.0,overheating
1788704102058,ENG_TELEM_19,2838.7680728282608,208.57486108320015,593.8997757745421,324.7237655172164,154.56779124949958,20.12173596406787,0.19454975903664762,42.00339957152876,500.0,25.0,overheating
1788704102158,ENG_TELEM_20,2879.0608605796324,210.65113775359853,591.3146754981569,328.5690658801766,156.38582686341016,20.184150252512453,0.18270967443793235,42.01150617349248,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704102258,ENG_TELEM_21,2862.471678854967,212.7971719884733,599.8449403356598,317.13067819481313,156.37595510407493,19.75178758810956,0.18346639854637764,42.02439372806726,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704102358,ENG_TELEM_22,2886.200012086405,213.77801636388622,594.1649610378893,298.0799039428133,161.03426129806226,20.626733782009477,0.18364080037190253,42.04204161791499,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704102458,ENG_TELEM_23,2881.511515733115,213.15886902372017,596.065611218507,289.75180912015327,159.84806046911586,20.065407642076263,0.19837806306446654,42.06442161017659,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704102558,ENG_TELEM_24,2839.2036500359286,208.6925267141122,596.9098614262348,278.9908789684307,154.2553350980671,20.173125777938747,0.18908729743425426,42.091497901638576,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704102658,ENG_TELEM_25,2865.8063428207,211.3669145623707,596.8239479506688,267.4070656651054,159.55442075496268,20.299718817987728,0.19945879854879653,42.12322717601059,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704102758,ENG_TELEM_26,2827.8511022078414,212.94696824179084,596.9709764328219,265.39182185879685,160.27377967215025,20.577218138752805,0.1908893045123871,42.15955867322217,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704102858,ENG_TELEM_27,2873.7364644046515,213.3169375346873,599.6453522255902,249.5621926350901,164.82954100911485,19.652381414083983,0.16585813573421818,42.20043427062811,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704102958,ENG_TELEM_28,2848.8060192382227,210.8254247737712,590.054895421398,240.6111986583195,161.62239967757242,19.833938699526374,0.22099270201306742,42.2457885759922,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704103058,ENG_TELEM_29,2894.3930652246627,211.49295154249242,595.4191552158104,236.41508041789612,162.3267775440034,20.05245278650521,0.1672184057074949,42.295549032100936,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704103158,ENG_TELEM_30,2881.350481283777,212.36625289097634,590.1215604434109,227.38379487456447,162.91177561292767,19.317208044303783,0.22219934972664185,42.34963603283954,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704103258,ENG_TELEM_31,2911.6134994877866,215.29677514051596,595.3463188899764,223.0314293179763,164.50307654255153,20.30342692102986,0.17901925779286232,42.40796305054478,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704103358,ENG_TELEM_32,2839.894816617189,211.9048873379123,599.6955385136312,208.83177903319404,161.13126798513048,20.315506626868412,0.17650034221081892,42.47043677443075,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704103458,ENG_TELEM_33,2911.4199805127555,213.8129173259892,598.5069083534697,207.6725876294068,165.54614871632003,19.951476062923405,0.20835241414390615,42.536957259866256,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704103558,ENG_TELEM_34,2868.712028133871,216.49790831117167,594.8858806630454,197.20601010500846,169.74512796328818,19.83279348165506,0.208079526574392,42.607418088264886,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704103658,ENG_TELEM_35,2891.5316994446903,219.11719957814216,601.0186649288202,191.31460059113058,169.4073320035774,20.32205130453907,0.21629877714005974,42.68170653733204,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704103758,ENG_TELEM_36,2850.6137764999517,216.45626637634456,597.3984046094246,184.24592749662506,168.17481775771157,20.343821029695615,0.21528418947773065,42.759703761396565,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704103858,ENG_TELEM_37,2846.7744271549263,213.92572586379532,597.2806462952667,176.98318146635143,168.21683021630326,19.73588346335781,0.19574006956981996,42.84128498153848,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704103958,ENG_TELEM_38,2903.7868729819884,215.08007081142244,600.5672218855112,176.44416207798974,167.36471323898348,20.581530786917156,0.20904894096947868,42.92631968520862,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704104058,ENG_TELEM_39,2900.6983479788537,219.1938166751287,605.4741646512314,171.64378647477983,171.45715551927643,20.053785892706024,0.204868626082832,43.01467183502089,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704104158,ENG_TELEM_40,2930.0746338397685,216.10729391818217,601.8129920108615,168.81114207434467,169.7725500964148,20.858416553959547,0.1740292244546441,43.10620008638304,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704104258,ENG_TELEM_41,2887.048943213352,216.92205482831764,603.372531768788,159.23431565772597,170.77515888719392,20.39405990184383,0.18493652417194262,43.20075801361787,500.0,25.0,"overheating,oil_pressure_drop_gradual"
1788704104358,ENG_TELEM_42,2909.0641127728945,217.09130209964468,602.2000717279507,152.0455008844671,168.76912247387412,20.78161463844537,0.21698526321249156,43.298194344213094,500.0,25.0,"overheating,oil_pressure_drop_gradual"
