timestamp,rpm,throttle,oil_pressure,oil_temp,cht,egt,manifold_pressure,vibration,fuel_flow,ambient_temp,altitude,mission_phase,residual_rpm,residual_oil_pressure,residual_oil_temp,residual_cht,residual_egt,residual_manifold_pressure,residual_vibration,residual_fuel_flow,health_index,baseline_rul,fault_type,fault_active,fault_severity,fault_start_time,fault_end_time
12,3715.942650128161,14.77658320503649,49.871650346612526,83.12786400776358,165.22424499757813,616.5968008546974,21.376876113220863,0.15235822509395472,8.977373987224965,25.367800889470658,0.0,taxi,0.7048297103719132,0.006677096946499775,0.07468453007722702,-0.09554747454726904,-1.7596577051624323,-0.017253061730092105,0.010836439637063796,-0.01033439943629024,1.0,199.99666666666667,healthy,0,0,0,0
13,3718.32365468083,15.650227734599108,49.537346788609916,83.30139525766576,165.1222681329447,618.8495932578821,21.31589361519946,0.1862869986934451,8.951508183504213,25.10339673400826,0.0,taxi,1.1200279477802793,-0.154246543055492,-0.05496055290873028,-0.03484823166166874,-3.045833416727228,-0.10013175577938416,0.010249221358563194,-0.009637126145102266,1.0,199.9963888888889,healthy,0,0,0,0
14,3722.583534761799,15.148529185044378,49.36189929350734,83.10441416149497,165.7252603242182,619.2801800471997,21.5589976916647,0.19363800089529892,8.879349921784064,25.025751147302454,0.0,taxi,1.6625223365814554,-0.12873882480541662,0.0016014861899749688,0.47683703191980287,-1.105461004630401,-0.063660126161044,0.005106000764364689,-0.05692986081510692,1.0,199.9961111111111,healthy,0,0,0,0
15,3678.7746176281576,14.74114748126281,47.98118917230816,83.32459546142104,165.9720771402347,618.5878037145537,21.49416185384567,0.15220090004418377,8.98996406140036,24.992855618028425,0.0,taxi,2.354984174750451,0.05473423126294681,0.1574518052360082,0.24563462238678582,-0.48762050930724643,0.0221672975458492,-0.022390638773019916,-0.11831527287943876,1.0,199.99583333333334,healthy,0,0,0,0
16,3720.8221798322456,14.758213710276289,50.1928838523824,83.28606636134964,166.0903277764131,618.4914881283797,21.54828404179956,0.15455318535351392,9.013936638397283,25.197267190605267,0.0,taxi,-1.1351874837340936,0.008769385973780196,-0.18954978521289897,0.4539151681064155,1.0665874359434828,0.02664789632072072,-0.00870160092736653,-0.008209455306067082,1.0,199.99555555555557,healthy,0,0,0,0
17,3693.9984723094212,15.096782343972276,48.418324485865625,83.32921834972836,166.44722716037873,623.8276472691169,21.42376056399971,0.1775539400918463,9.019576331334042,24.94852240701953,0.0,taxi,0.1263453672659085,-0.05097725745313534,0.032903768096567976,-0.1944756024116265,-0.6600524257988974,0.015136585445592385,-0.011118970444274155,0.09010103494195644,1.0,199.99527777777777,healthy,0,0,0,0
18,3692.642237034691,15.902001462425604,49.29361366786594,83.01778177295458,166.4131027759678,620.6403138560646,21.5365901571096,0.18392784562030431,9.03722688930557,25.09404756527181,0.0,taxi,-0.5303437685759693,-0.1774925181676208,-0.12570527109116283,0.5642833725703746,0.5028225694163201,0.06908360534417002,0.0030182126990481823,-0.043500059044139706,1.0,199.995,healthy,0,0,0,0
19,3717.8641917664813,16.07968390050722,48.83569022175427,82.92488310616658,166.3280484610752,623.9565631854215,21.50238134052059,0.18948785694787898,8.939346016541808,25.160962389789905,0.0,taxi,-1.4752772818751467,-0.18116043212319044,-0.0406691161606832,0.02117998116596968,0.9195773712952728,-0.018758515431917575,0.0017900165192984382,-0.028519050294331674,1.0,199.9947222222222,healthy,0,0,0,0
20,4393.108985072097,99.83930129149624,62.803882838965265,83.5294753643133,167.38669353463,655.2027009055156,29.927172335334163,0.24981465723819948,14.65546131236736,25.14897539537993,0.0,takeoff,1.771920023566671,-0.10299905118826586,0.03920098574707928,0.02297281013907408,-1.4394437033568837,-0.0039453304166144195,-0.002148194247701803,-0.09419101450861972,1.0,199.99444444444444,healthy,0,0,0,0
21,4413.428120598441,97.36654495676862,62.86663001075703,84.04678010969195,169.87131626095174,674.0264154968745,29.732526829163753,0.2483492300287887,15.156545479575097,24.860506124535267,50.0,takeoff,-0.11987648065521209,0.12965683357054208,-0.05325772631800094,0.002505120146191526,-2.7143217525362253,0.009234874988367702,-0.003622966791464447,-0.0091394601917242,1.0,199.99416666666667,healthy,0,0,0,0
22,4393.968740343657,99.9056265503394,64.51621662118096,85.0996713005732,172.67290656142455,693.7238330673102,29.9238982306608,0.23845087603326015,14.892844362151685,23.862444577129345,100.0,takeoff,0.2214152771375205,0.09393301620934733,0.06916981750454344,0.6406664798359123,1.9136780680003234,-0.04741554757661065,0.0001013469329713051,0.04657477424154283,1.0,199.99388888888888,healthy,0,0,0,0
23,4423.942155580511,99.97064720061215,63.70824957243981,85.46845239191389,174.37971128765798,705.3375925065906,29.80327678552351,0.2732643406259601,15.07778239326,24.0632613991515,150.0,takeoff,0.9572049901886355,-0.06943926732867621,0.02874887018695383,-0.13642453477919705,0.2249754394929658,0.04897185739693816,0.010843534626795775,0.028594845998545233,1.0,199.9936111111111,healthy,0,0,0,0
24,4406.4814958995685,99.76955058358031,63.76425505123845,85.79637508218018,175.7080368163824,715.1686974439507,29.80604655779163,0.2765136091852895,14.828617072152827,23.79575870875381,200.0,takeoff,1.0936286661585353,0.11685349066094129,0.11637518276199313,-0.1286784087610356,-1.4138328238065343,-0.03512975892208836,0.008315636990803617,0.013249144782059403,1.0,199.99333333333334,healthy,0,0,0,0
25,4414.456896355392,99.80088374167941,63.578645820569704,85.84442280323803,177.82880772068063,719.5396705124656,29.520105526664047,0.252036116733107,15.222085758056904,23.49343381244327,250.0,takeoff,0.5380724621307915,0.12348957285146328,-0.13332087934779166,0.36964900876836887,-0.9710832773458307,-0.013851069881818848,0.01786520972366449,-0.05316961164578787,1.0,199.99305555555554,healthy,0,0,0,0
26,4402.264307656681,99.37691438555315,63.44573483391869,86.22477327168511,178.59670523815447,723.9454742174507,29.778229878009896,0.24002566792242838,15.071898687417713,23.360017911469324,300.0,takeoff,0.0619443614210409,-0.188226451182655,0.13730398805581134,0.025918784713268906,-0.8852829699873794,0.0005169958739884671,0.007729850869867183,0.015351267626155152,1.0,199.99277777777777,healthy,0,0,0,0
27,4379.6816883406245,99.39749533190727,62.799229391348014,86.80023513577706,180.02632839556333,727.257235062652,29.45121913501564,0.23089160218346552,14.94729026044994,22.39899572984583,350.0,takeoff,1.651594069171366,0.1757470429619122,0.01231525729500762,0.7015009039921734,2.6083598371316077,0.07347149506631781,0.0002583686589459526,0.09690755562469892,1.0,199.9925,healthy,0,0,0,0
28,4392.689559798857,98.91666740079428,62.875953288961185,87.02586522358887,181.0209195743017,727.9535991757799,29.505873670875022,0.25642106448905144,15.30149286982604,22.53917737100311,400.0,takeoff,-0.0027397957396391114,-0.2090915228702493,0.026166550378273992,0.2718380040749744,-3.002589696388454,-0.03880858731274616,-0.0019583156597553263,0.0032968310207518526,1.0,199.9922222222222,healthy,0,0,0,0
29,4401.781746905736,95.88149452580468,63.80844636327183,87.07360145077874,181.97662342723874,726.667830292863,29.179328559322222,0.21849199821822526,14.965654285633208,21.902587918806535,450.0,takeoff,0.6575984618989701,0.19363144901605472,-0.13984281925043743,-0.3686437249863733,-1.3603208582913744,0.09858337698196355,-0.0027745045876749227,0.050147345219234064,1.0,199.99194444444444,healthy,0,0,0,0
30,4401.691227263893,98.85754739183544,63.47452272700927,87.5420276832281,183.81470572036346,727.0647118535574,29.57155416775094,0.2231559752852465,14.706074690536227,21.89499386249727,500.0,takeoff,-0.7035515290812037,-0.08429174231605904,0.05245830292666385,-0.12181292989742486,2.015198773173446,-0.07847751075892014,0.010337515130780347,-0.044877347695237435,1.0,199.99166666666667,healthy,0,0,0,0
31,4402.236939106962,95.44108192567766,62.726300499765514,87.72475589893854,184.33362054651744,724.3220678813881,29.235733959327515,0.2642978545558258,15.230034104294365,21.54722486074425,550.0,takeoff,0.07820057723505532,-0.03621853981138129,0.10881369748380959,0.01942108787464637,0.8985146765712637,0.029440705388661538,-0.009712238113402176,-0.052301254963005465,1.0,199.99138888888888,healthy,0,0,0,0
32,4405.111215875918,97.42497951417093,62.89662863181476,87.93113389303862,186.23857546794628,725.7683525244789,29.300332663071327,0.24605817646228373,14.750469908194749,21.19802828598345,600.0,takeoff,1.8798598590630815,0.07344977448394736,-0.046816564480658684,-0.041765113218005814,-0.08656566737097536,0.015162863158272128,-0.011774224888247472,0.038975579263851694,1.0,199.9911111111111,healthy,0,0,0,0
33,4422.906246080629,99.43825118152581,63.718419361823,88.39184907044272,187.18960089050887,726.6204052957465,29.5209218847228,0.2636217751207324,14.991063435161545,21.02315070141631,650.0,takeoff,0.882691072977445,-0.019979330290972652,-0.07629391162008098,0.03091353515014349,-0.6425061831039948,-0.03758225284614996,0.00819475560300964,0.047797000849247234,1.0,199.99083333333334,healthy,0,0,0,0
34,4415.295431407852,96.1811571888166,62.899719087918626,88.55148429149374,188.58858442518962,728.2581008103479,29.073294481338692,0.2513862515016763,14.766960835407833,20.3544037776233,700.0,takeoff,2.0940637522634753,-0.08228629790063852,0.060687466959114804,0.6010823377846918,1.7456908684511108,-0.04694810337720958,0.01690291358631019,0.05562432339047481,1.0,199.99055555555555,healthy,0,0,0,0
35,4370.224587818057,96.4460347700468,62.97437728743862,88.5183855234589,190.311425563519,727.8072879484794,28.984780973839957,0.21524125741460384,14.868283348389825,20.01876347067032,750.0,takeoff,-0.5960423202320615,0.20699888103440722,0.0652728923149083,0.21768251882155612,-0.9224448919318724,0.03883913357155383,0.0036132521339610436,0.01517428470948602,1.0,199.99027777777778,healthy,0,0,0,0
36,4393.702428028021,97.60015498237773,62.86999934148735,89.08680087902897,190.9354692446653,726.8077321688164,29.078333921617045,0.22650086021162916,15.292235670370497,19.59847744954953,800.0,takeoff,1.4173820541543838,-0.37085646108338477,0.0897426348053932,0.08594947868976484,0.13934922897627589,0.0034636097662249844,-0.006521807987793552,0.08696423512867868,1.0,199.99,healthy,0,0,0,0
37,4409.226754476399,99.332325213773,63.44007295189202,89.25940147784983,192.1919803964305,728.1565402145959,29.330265385582155,0.24127266900699618,14.872682279309183,19.43630641910153,850.0,takeoff,-0.7606409495255466,0.306828271568019,-0.04745628839910103,-0.15783369482960588,1.9766528101700331,-0.014194132778039792,0.004671031610360104,-0.12168909985009685,1.0,199.9897222222222,healthy,0,0,0,0
38,4392.8625320640485,98.84965442900496,62.923110899904344,89.78742444542469,193.71594921194264,730.5649600534929,29.130725968390887,0.2349352229729915,14.949060289027537,18.814806178083288,900.0,takeoff,-0.9278051988491778,-0.11863976738505957,0.15435711036872313,0.22974089148749402,0.2476417486830506,-0.04334646219369319,-0.003304034189938671,0.0069855787051576745,1.0,199.98944444444444,healthy,0,0,0,0
39,4422.1970303728,95.65370350196036,63.33578167687609,90.39731154767435,193.75895090251834,729.7939382413069,28.81399249068645,0.24508677774061496,14.84028913498376,18.82573252667601,950.0,takeoff,0.07708844610958054,-0.11266622384214423,0.001665769566950768,0.6289114463547322,-0.4782911256777167,0.0860020810951829,0.0067404060519117475,-0.025113463037894326,1.0,199.98916666666668,healthy,0,0,0,0
40,4094.683389708917,69.4183325821525,55.98105084865817,90.48093793825582,193.54777285247988,718.6899240710037,25.67906312781321,0.22471713326735301,11.477334875733584,14.863881997776591,1502.9629610110367,cruise,0.23262458019437326,0.08274246062322972,0.04584597048218368,0.278496942864895,-1.61494986909381,0.059082865344252444,0.0066189992031365965,0.03729291412998394,1.0,199.98888888888888,healthy,0,0,0,0
41,4073.6280393556876,70.81419585026941,55.40342345800654,90.52454490016717,193.9566072308847,711.0087759690753,25.95537674807881,0.18875442699772763,11.510180704403338,15.066722130792261,1498.087763210348,cruise,-1.304519578746825,-0.14375871459206904,0.04755989010425816,0.031986548928610165,-0.9881334948390887,-0.05190509404695581,-0.003781935697531796,0.03877735841688352,1.0,199.9886111111111,healthy,0,0,0,0
42,4107.153293949195,68.91801778140896,57.946859083694754,90.80423881251555,194.54092098026823,704.0071158577052,25.722348421879154,0.24922922874975856,11.323345871630849,15.414143855509403,1498.4154900454682,cruise,0.7992619579171444,-0.0726553618751421,0.027992403086497655,0.12186570936616857,2.2602808156913627,0.02714892513409678,-0.0086052848240935,-0.08396519472965401,1.0,199.98833333333334,healthy,0,0,0,0
43,4111.134284453223,70.59353576956077,56.28225377588358,90.70364181329471,193.9150723561037,701.0397611637059,25.901757912026213,0.21477347042545908,11.377632407190273,15.210626998092987,1507.5356846776333,cruise,0.3676540829023275,-0.2202588482946144,0.04926340060173739,0.08961874824658785,-0.1587891237084597,-0.03646674655591237,-0.003093462617667735,-0.025049870518550166,1.0,199.98805555555555,healthy,0,0,0,0
44,4135.258526831293,69.08973013718368,57.29880056804253,91.10256311372945,193.96111226288804,697.9590532249944,25.773653482976872,0.20234148093232004,11.299647159880276,15.106533382321551,1503.665894309169,cruise,0.09942214068514912,0.10045658026710369,-0.04957313706978534,0.3820524148196203,-1.223702884153879,-0.02420897324207695,-0.008074510272273745,0.04090672251814481,1.0,199.98777777777778,healthy,0,0,0,0
45,4087.013948279479,71.18354241900578,56.67062854578103,91.0512549238221,194.1906663772261,694.964026543821,25.96782321797937,0.20370090797747734,11.626005001801138,15.179744739136092,1496.185511088044,cruise,1.0285013711605924,-0.20322443529250106,-0.1070517897139349,0.13985883254602782,-0.7761729811845324,-0.09882771097765913,-0.009053311904088255,0.08505585232057873,1.0,199.9875,healthy,0,0,0,0
46,4118.688964297183,70.88358786752106,57.52633729365772,91.46836224878251,193.69606139356162,695.2156163077505,25.998248428393513,0.20672961253543304,11.541492997717647,14.836760565634824,1497.0101585680056,cruise,1.062268318897259,0.17309258717818793,-0.09902777381406451,0.43931488505757504,-1.95095387415311,0.09288531815649392,-0.008073368820625603,-0.05176855631803239,1.0,199.98722222222221,healthy,0,0,0,0
47,4099.393722611032,68.35280525004514,57.589891810786426,91.47580563922504,194.41870609387107,690.9877027184342,25.614302539200512,0.20550275552238703,11.668558851359315,15.302765415226553,1505.1040529992842,cruise,-0.008447444876567334,0.1006016296259758,0.008178317645302474,-0.34130535001434364,0.7285233550859929,-0.030412602796606503,-0.005905628719591659,-0.028637921438062947,1.0,199.98694444444445,healthy,0,0,0,0
48,4108.560281165104,68.6913660734131,58.19844444233066,91.39863503324983,194.32220196070912,687.9201317002514,25.734747439806593,0.2333031945378197,11.39267253595923,15.523404363542829,1502.8731925500838,cruise,1.9769550047727027,0.06703957179146401,0.09986405816877346,-0.23584428544401378,-0.876129243577061,-0.06802657775908004,-0.007106411989283692,0.042103424579110954,1.0,199.98666666666668,healthy,0,0,0,0
49,4093.1446637256413,69.41911475227192,57.10035425897566,91.4952330657342,194.91209208708898,689.3589999717019,25.858643283554088,0.23075570479749993,11.57948754040413,14.986145554183718,1491.1061182560834,cruise,-0.7839326099610866,0.07958086561929198,0.11918111604692988,-0.3267000170800477,-1.762484790479189,0.02737244273939505,-0.007593890600578369,-0.0018552301533860044,1.0,199.98638888888888,healthy,0,0,0,0
50,4106.401596423274,67.60035490694712,57.16044991912465,91.5962070520065,195.32482856400807,690.6238652859518,25.47763993328035,0.17884619998221082,11.585167781693354,14.721807213697675,1503.103021289209,cruise,0.7353279198526429,0.0019915921389648634,0.17923960558679852,0.3783949725999504,-1.3158629828713075,-0.051881921176660364,0.01688055301176475,-0.05867820062909973,1.0,199.98611111111111,healthy,0,0,0,0
51,4089.046517753564,70.23355053166365,55.79938102441903,91.81246868215277,195.51364761400276,691.9838134321861,25.6387604270082,0.22053278987803446,11.30316189081626,15.172643386268891,1507.7371582034125,cruise,1.4879458361389262,-0.06689385250545417,0.02865384626300256,0.1955476673317434,-1.9113398203784293,0.15713482183325994,-0.0007152596324839869,0.027408704985470413,1.0,199.98583333333335,healthy,0,0,0,0
52,4103.297840858102,70.57647325253724,57.27977077040967,91.80870654353758,195.6037149674604,693.4371653157219,25.746541679944663,0.19895511389603932,11.53125447655679,15.347196443047734,1504.9392105208303,cruise,-0.8865660276423591,0.21326073363536496,-0.00944434083339539,-0.18424254746723895,-1.5716157027640802,0.054490949216650424,-0.01933767732921677,-0.0767825877990544,1.0,199.98555555555555,healthy,0,0,0,0
53,4091.356346375046,70.72884073373906,57.335561712150806,91.63715265004589,195.71520122521795,691.5189963585478,25.981892334325995,0.19896085043158745,11.413050131826292,15.255612991716102,1493.9934148915154,cruise,-0.7337261215925243,0.10148388685839119,0.18926579411870914,0.22659769663604204,-1.1032015633295684,-0.061246553936937745,-0.004282975580764691,0.018825095072761183,1.0,199.98527777777778,healthy,0,0,0,0
54,4097.0265543034075,68.78833108178915,58.26079325103653,91.50003079348046,195.0023962445164,687.8826461531439,25.579156982850648,0.20406045716576304,11.212226750603786,15.196234694756663,1509.2267341490806,cruise,-0.4692016043912678,-0.08644973794234131,-0.05537610085824705,-0.09065266534241072,2.610316138382873,-0.049497376664122156,0.011162430480952402,0.08698758849002385,1.0,199.985,healthy,0,0,0,0
55,4105.091927293673,68.38734034725005,57.295192516542244,91.50536374873411,194.36157351480483,686.6651809654562,25.604698239448208,0.19817567863011148,11.657104017603059,15.299416249400839,1502.1092979479097,cruise,-0.6911204663234647,0.13552228874199856,0.015781063286437396,0.7734590762523396,0.48101034065261367,-0.04486945445489289,-0.014302229724301575,0.026792452557996116,1.0,199.98472222222222,healthy,0,0,0,0
56,4115.92855064347,69.98580360658785,58.01857491205859,91.69338117700646,193.7133867170129,690.291462369793,25.67819555802224,0.22115413952434623,11.44206663167616,15.307549071764143,1497.0154568313583,cruise,-0.30636555649334735,0.02982370129784355,0.12902089147443999,0.07703515691304462,0.3825368234596842,-0.000687688008846195,-0.022541997447077394,-0.004871819814733393,1.0,199.98444444444445,healthy,0,0,0,0
57,4114.584526017839,68.80469270057658,57.68489635300315,92.08128838929389,194.3796344534533,691.5147457574861,25.75736377665037,0.2298221021322062,11.814241840081516,15.143272355171163,1501.012411400323,cruise,-0.15460925542754161,0.116196427620405,0.029398637145609426,0.14401334406789998,-3.353442657181457,-0.06341768930303414,-0.010500031641432718,-0.1281406628838457,1.0,199.98416666666665,healthy,0,0,0,0
58,4088.3464394995262,70.794003585337,56.551929726851576,92.36546000906618,193.88045301253186,692.8754224551673,25.77595479059713,0.2206122185003261,11.290243230924908,15.16930600022412,1504.4245374610548,cruise,0.2113436878204827,0.13341994902374424,0.12069787797373761,0.1532547329819302,1.8656051948422367,0.08707824542096143,-0.02421945915818939,0.08075634470052231,1.0,199.98388888888888,healthy,0,0,0,0
59,4077.5268808548462,70.61310528540668,56.6551974452041,92.07943382367158,194.10648354879518,693.6131918682655,25.80241446859486,0.21836209503115306,11.329706478755476,15.430799300085482,1503.4343121424524,cruise,1.4647976680478918,0.2637497844348444,-0.05670676960091216,0.09041801720590495,0.43202205741156546,0.05655733625183695,0.00173249477073414,0.020557945726018198,1.0,199.98361111111112,healthy,0,0,0,0
60,4111.603563454551,70.59440521175625,58.19913909377647,92.45770095214787,194.4598440269546,690.5539159357264,25.812174516954464,0.21006603962411952,11.370414384714698,15.557979162211234,1498.9161644633032,cruise,-0.15315551917218628,-0.02879678464448919,0.15600432143518647,0.16409357777299138,2.9867852740286107,0.012028344147030218,-0.0008986649380918026,0.011460274695648007,1.0,199.98333333333332,healthy,0,0,0,0
61,4077.8997055043815,71.44332245978087,56.482657309431964,92.33931232730043,193.99585378457695,689.0579632679681,26.02052522962172,0.17426303118323752,11.455492532168876,14.861339393018717,1506.8503801153824,cruise,-1.6342830327017133,0.0533006335477892,-0.07295857008787529,0.026056328672537033,1.5602073567523613,0.07196805668091122,0.0003643167908981619,-0.021729084700523222,1.0,199.98305555555555,healthy,0,0,0,0
62,4072.0294714036922,69.77513950351832,57.131586462755564,92.29363512363521,194.1840258028792,691.1359455591295,25.76072448940073,0.23176352257795665,11.452669578436836,15.284675175580832,1499.4300126006306,cruise,0.6382291842108618,-0.12641895939733394,0.09510553125659527,0.18388889673151398,-0.6156594380512476,-0.031023558993061813,0.0037609132637448353,-0.1057228373692951,1.0,199.98277777777778,healthy,0,0,0,0
63,4123.609105972558,70.86008177205963,57.61948030975938,92.29963849680847,194.8712686204607,688.4983335141153,25.954428829894873,0.22785098271771972,11.413603478414661,15.342522666494416,1503.191797237008,cruise,-1.549277068163262,-0.3369911191703923,0.03320452847585444,-0.1674082674779363,-0.06237599326249971,0.03442776256536927,0.009148358110025453,-0.026305475600916325,1.0,199.9825,healthy,0,0,0,0
64,4121.616888952688,70.02728119148384,58.20147582104202,92.45234121127976,195.03145460288098,685.2784207675987,25.66018419954228,0.2011689526903576,11.410441535094174,15.324493081919446,1492.3507367395694,cruise,1.987053792772842,-0.06672767677894247,-0.10839162473915104,-0.11944919361934664,0.098930073235498,-0.06787142461483958,0.02187723829072699,0.0516676193755819,1.0,199.98222222222222,healthy,0,0,0,0
65,4100.645558880381,68.47014374206216,56.999128778568355,92.25164089984285,195.0377224287329,687.52889518985,25.631978333953825,0.17669819122511815,11.611517206763235,15.462313816726912,1502.9516931567434,cruise,-1.0483216637507287,-0.040917781020970455,0.3296282093976114,-0.3019545044742828,0.01645138536279995,-0.01652615552430471,0.0007921503848590885,0.02414587051970289,1.0,199.98194444444445,healthy,0,0,0,0
66,4078.0182560550966,69.90920959554093,57.67789300612363,92.0950662201765,194.859128494064,688.1235217800748,25.671293298396442,0.16617842596774554,11.394305245056422,15.248909901969393,1497.6487545210255,cruise,-0.5313830951996278,-0.2664779732995916,-0.029069367166252733,-0.12343352313882024,-3.482159910973382,0.006084247408587593,0.007511510533099943,-0.025880453565263747,1.0,199.98166666666665,healthy,0,0,0,0
67,4101.687287726504,70.7816722027966,57.68072517517229,92.22337781078853,194.74002892421603,689.1557725416568,25.901723942929653,0.2076767977240169,11.61222985127505,15.150856668131395,1501.6133387708837,cruise,-0.6689733865776499,0.07040061709447575,0.1188951589296434,-0.40292428493245525,-1.038023869966088,-0.09274115411460812,0.0009527271065741084,0.03838405558472111,1.0,199.9813888888889,healthy,0,0,0,0
68,4095.4320221231064,69.76482955111958,57.23272420057051,92.19507155300778,194.45666238352104,691.6675645153125,25.980572345233455,0.21981228479185927,11.301071651465742,15.256840445767793,1499.6292336467188,cruise,-0.5413770856558815,0.02482544150938735,-0.03645036986088338,0.13843837793141622,-3.6484344418454224,-0.07443692550042863,0.010696038858194215,-0.06623266064676048,1.0,199.98111111111112,healthy,0,0,0,0
69,4123.1234392625565,70.99097827702367,56.942375078581314,92.71349420496513,194.62918162512767,689.2565704286569,25.869301729189758,0.20747846130695638,11.51623076765944,15.490642974634941,1505.55853710766,cruise,0.03252872501704232,0.21142624061749915,0.040580031538401326,-0.20282285375831477,1.181001925579944,0.01923991761575312,-0.017188372013231975,-0.07530004569179788,1.0,199.98083333333332,healthy,0,0,0,0
