timestamp,rpm,throttle,oil_pressure,oil_temp,cht,egt,manifold_pressure,vibration,fuel_flow,ambient_temp,altitude,mission_phase,residual_rpm,residual_oil_pressure,residual_oil_temp,residual_cht,residual_egt,residual_manifold_pressure,residual_vibration,residual_fuel_flow,health_index,baseline_rul,fault_type,fault_active,fault_severity,fault_start_time,fault_end_time
25,4395.714840240962,98.6856699591874,62.29262113062252,84.49015714342463,178.19980593686324,719.46260012151,29.562109671176916,0.27610068822215256,15.064999145044538,23.171125189225204,250.0,takeoff,-0.2873964549254517,0.2862548191415945,-0.14868984054388465,0.0793897096546738,0.24102761647532142,-0.022625316547924573,-0.0027613864313165344,-4.819280014575055e-05,1.0,199.99305555555554,healthy,0,0,0,0
26,4402.606445356133,92.47054924402347,62.52514231460288,84.7976173245653,180.75473678564964,715.4834803208695,29.100470775345485,0.2464181873268159,14.97766152689779,23.18220230440606,300.0,takeoff,-0.0017507834789374402,0.04875700347172022,0.02966182112531206,0.17803072414889679,-0.24403089091308977,-0.04182554291100219,0.005836327535212793,0.055410466131297215,1.0,199.99277777777777,healthy,0,0,0,0
27,4406.515318250274,95.45490355408594,62.56857530773592,85.14120280605349,182.0691083460078,718.6924276838376,29.394992676139864,0.2713851955904008,14.747817732368274,22.450008707871174,350.0,takeoff,-1.8945319686397266,-0.42998223644604927,-0.04667597485068699,0.1320918886631434,0.8712962761189935,-0.013535655997784722,-0.021360352316404367,0.09460683787710016,1.0,199.9925,healthy,0,0,0,0
28,4386.04282432488,98.49760419060433,62.55754273657543,85.45834758643805,184.09418242618892,725.9259229764181,29.536040849577976,0.2399932024005524,14.665796228659362,22.17918926932286,400.0,takeoff,-1.6349657198463903,0.23873752723476202,-0.04090562972678993,0.32168595467601074,-1.2792955972172873,-0.06273793968872905,0.0027593498355936506,-0.03402488124702956,1.0,199.9922222222222,healthy,0,0,0,0
29,4443.52286927403,97.0044528432285,64.88076721962858,86.12203798767244,185.2521741250643,726.0472193890921,29.305515756214383,0.22289333092408423,14.997827559810123,21.60755443129089,450.0,takeoff,-0.3531644127460178,0.11621406213733004,-0.03931993114349821,0.5478763202058287,-1.4609181836774043,-0.03917995225895335,-0.01382815064933011,0.09601045895897736,1.0,199.99194444444444,healthy,0,0,0,0
30,4434.744131544572,99.75880061914235,64.3472270311787,86.60435219472,186.7800107003938,726.2255921911958,29.46661588557391,0.2372304298749177,15.235356454844014,21.384565213312957,500.0,takeoff,2.4549184039212104,0.03184390947433555,0.025135443024686507,-0.27918038993658667,-1.067670180033031,-0.05690089529690878,-0.005154502671060322,-0.036378872677357114,1.0,199.99166666666667,healthy,0,0,0,0
31,4410.432863698821,99.7540296991106,62.506547406201854,86.9970296319325,187.4224875997034,726.2023854183054,29.57971716061409,0.27975970553128404,14.731591237243313,21.288615817522572,550.0,takeoff,-0.49229924755107585,0.2676073126733782,-0.056111041921198715,-0.2076029941617533,0.9349584801258731,0.050757679493264145,0.01091775756496675,0.025567191839831915,1.0,199.99138888888888,healthy,0,0,0,0
32,4402.892375755607,98.83204244894051,62.79021945990697,87.06124172604551,188.2465368603144,724.5164359418909,29.24780054190629,0.27544905877933606,14.793506535048616,21.291326564830356,600.0,takeoff,-1.2115204665324975,0.43306716010614255,-0.2623292307238842,0.20832682606677747,-1.6702770247465235,0.05193855411601024,-0.009808105418798348,-0.13554959820565202,1.0,199.9911111111111,healthy,0,0,0,0
33,4409.430991812973,95.85056320761242,63.61949691803427,87.16705909674164,188.93045388463648,726.6700580819423,29.098983912881156,0.22300188866953358,15.190098695813715,20.713712980095988,650.0,takeoff,0.4327747071751795,-0.05608656006981472,0.10145330641021388,0.2750747380757486,3.1781297216710565,0.06316476968188421,0.0053696481811610535,-0.030626426804085796,1.0,199.99083333333334,healthy,0,0,0,0
34,4379.604998223662,96.99248772208057,61.914895951864295,87.75340764553127,188.66067373420276,724.7392998875189,29.020383605948744,0.24107544511677584,14.782108533593536,20.865966959548953,700.0,takeoff,-0.0747534163815682,0.03585114802271002,-0.03478783756980212,-0.13565645126640094,0.8640300071035729,0.03706922779261003,-0.00030518080454080545,-0.03442618954521188,1.0,199.99055555555555,healthy,0,0,0,0
35,4423.026014707523,99.88243579137189,63.59671280112339,87.96436293165411,189.5109199164723,725.2757082886528,29.455087802581414,0.23651623396694244,14.933301691761706,20.549274069455578,750.0,takeoff,-0.1626690089566636,-0.12690026695640738,0.18236440153951958,-0.5734645339618271,-0.5070730137159364,0.019486029685767722,0.0032179640507436482,0.0020704775682706266,1.0,199.99027777777778,healthy,0,0,0,0
36,4415.163964750596,99.55692952424826,63.13201464058372,88.0539857683386,189.50685977037205,724.4480997348894,29.278944583456997,0.25734619034343764,15.054450948701119,19.981330528058944,800.0,takeoff,0.9092087591819374,-0.31042517073418874,0.06365745556391754,-0.7021969238562178,2.8330220303617404,0.0676654619105363,0.010123579540118255,0.028822536439973012,1.0,199.99,healthy,0,0,0,0
37,4421.957022174256,98.06729623402902,63.69115563667474,88.47500783282285,189.9452160046429,728.737046928264,29.121880003840168,0.23929205468445194,14.962169015826714,19.382056784029658,850.0,takeoff,-0.21781260744388312,0.3144667938218566,0.10839929869651635,0.04862588927510299,-0.7593231312573925,0.04666140786739222,0.003650456259451865,-0.0212496475297588,1.0,199.9897222222222,healthy,0,0,0,0
38,4391.877740007305,99.40921092185356,63.24144447033403,88.53536094839797,191.2706238296857,727.7373647209109,29.225296054834196,0.23213955870763686,14.850091634031173,19.1638127847042,900.0,takeoff,-0.8543734412226084,-0.004182205726738063,-0.10716970137220967,0.04485583391125796,-0.0661632962793867,-0.010383309197103407,-0.015906084266630045,-0.05465876129324304,1.0,199.98944444444444,healthy,0,0,0,0
39,4395.992797766155,99.6320346018494,63.10819674239356,88.96412108759787,192.50141957604555,728.2116500983911,29.2063173751952,0.23756169209104327,15.210550554332466,18.72878310621788,950.0,takeoff,1.9679608095922008,0.021647240536389622,-0.1143887029556848,-0.17488813385414567,-2.5120086048618915,-0.032446082723292566,-0.014700718355781578,0.051322258556115455,1.0,199.98916666666668,healthy,0,0,0,0
40,4104.153469272984,72.2428836159697,56.38542622357644,89.06598364818585,193.19170320411376,717.4173948130494,25.849603160954693,0.25275201089255944,11.38523857001328,15.018090281849124,1496.2667412115889,cruise,-1.9008079558406101,0.12203258110821787,0.19165978007895246,0.3606064575668423,1.1875509373460809,-0.09888529187702788,0.008188160627382887,-0.03572346175170705,1.0,199.98888888888888,healthy,0,0,0,0
41,4078.2830342433967,69.98002965847056,56.11276260207082,89.59886178008452,192.0759428353565,706.7171131483314,25.869810900804183,0.19699140243962449,11.31235360444146,15.666720706719259,1494.9129114908042,cruise,-2.450273920538635,-0.21599127015299469,-0.07939409139200915,0.6138279119229533,-1.33415236188657,0.03297476293983469,-0.017249538886043417,-0.0177412225957888,1.0,199.9886111111111,healthy,0,0,0,0
42,4090.640171784958,71.02366881578946,56.96251069715686,89.83771990021731,192.01166624948306,704.6563371039331,25.786804319721384,0.20378621842522424,11.286059859726679,15.343637319464358,1503.7907365650367,cruise,0.06798872561709174,-0.43509341507082033,-0.060283245660083674,0.2119630225942087,-2.3960492327239518,-0.035711308576997114,0.0010903069089995502,0.1518723266964262,1.0,199.98833333333334,healthy,0,0,0,0
43,4091.8017489094914,70.98126395227345,57.38504285591641,90.21765553956273,192.6065094381666,699.8784519696605,25.875662697416498,0.2248348325187541,11.264192556532246,15.268165443006103,1498.1979959161404,cruise,-0.3673615643645198,0.0055351624801098145,-0.15202868057232025,0.013851961913774408,1.290633814308296,0.029122687200397443,-0.002418111888173503,0.050543379946746785,1.0,199.98805555555555,healthy,0,0,0,0
44,4096.538320715853,69.4091685378587,57.04809828313752,90.42208252368611,192.70907664888438,697.3714229349515,25.813202481642367,0.20791157835178012,11.295187989623543,15.141542853449002,1503.4087890442045,cruise,0.5550422289169726,0.03488926503869147,0.05837545563143415,-0.07330830624191047,1.5615836238748542,0.03146182704736994,-0.008435520025924813,-0.008123180046820236,1.0,199.98777777777778,healthy,0,0,0,0
45,4073.137862489588,69.25201095294953,56.45826596733662,90.80459237399621,193.13612684947168,696.0276664626805,25.804103101068982,0.24997652029354944,11.468166959158108,15.343414119486043,1506.650481673059,cruise,1.1592848314577393,-0.347779335535822,0.013401956636081125,0.31201407058703456,-0.3004640907833691,-0.07801081282484958,0.0005033598054010156,-0.03056336650542509,1.0,199.9875,healthy,0,0,0,0
46,4098.118208747701,67.76896294702162,57.048590999558556,90.88260969218393,193.79160130609932,691.5246478979205,25.51353582525939,0.21353668194520656,11.662487785077984,15.36825020838901,1503.5772560461987,cruise,1.7380492537557992,0.10261427834368018,0.035704238700507304,-0.27182845902345315,2.940502476516617,0.04541980256695584,0.016454200112640986,0.09258965561345074,1.0,199.98722222222221,healthy,0,0,0,0
47,4113.471942065633,68.8151310862417,57.042973295421426,90.9696957284976,194.22228012520333,686.9247599164279,25.682985752224273,0.22654757728561825,11.619991848128347,15.381736704012567,1490.9579649475465,cruise,0.08232896593997696,0.09034112929189819,-0.12492806259934755,0.23790660265548605,-0.5410167780288824,-0.051234461106203714,-0.0036193149951357795,0.037737476224391914,1.0,199.98694444444445,healthy,0,0,0,0
48,4110.2709985599195,68.5382110647891,57.36990108820102,91.18864722138105,193.96397417279942,689.2176509679159,25.626962238835798,0.19992778994641394,11.442887334464587,15.334890602886592,1509.37403277491,cruise,0.2583790784001398,-0.02484410868769069,0.13535522720096038,0.09421579219687821,0.5178399704029746,-0.008434325624614967,0.012929130824890096,-0.09335699248734287,1.0,199.98666666666668,healthy,0,0,0,0
49,4082.233131703905,68.14226048950371,56.987519714455374,91.44596749101518,193.23432549559072,690.1017006827137,25.777188369192515,0.2513423798634293,11.50288200991072,15.10183548441501,1490.0753430608092,cruise,0.17743242661238867,0.059317685703168414,-0.010019101244680105,0.5110160486244218,0.7950125445473109,-0.047017729445103726,0.008471321571898489,-0.030682687908229797,1.0,199.98638888888888,healthy,0,0,0,0
50,4080.8519194730966,70.59748491030261,56.73607810923718,91.78656504788864,193.22100942592365,692.9444577824927,25.897451527733082,0.19582833428277654,11.482929697649798,14.93110826437343,1512.2314308951031,cruise,-0.7898242477799104,0.040818254535456726,-0.17926424126765905,-0.38472437780050217,0.29684117529691423,-0.06105809233664627,-0.0025134756765637757,-0.0608969801570859,1.0,199.98611111111111,healthy,0,0,0,0
51,4113.539027051969,71.25291470040453,56.69039148877815,91.87462764852845,193.65081223150946,697.1077950849711,25.969226851674197,0.230580408439686,11.567810528679729,15.13680076823171,1500.9540302654298,cruise,1.3141722450503217,0.3381314471182888,0.07439318393142282,-0.24713799414244775,0.12276496101397122,0.025485973400133456,-0.0008090307201482305,0.004280226423202861,1.0,199.98583333333335,healthy,0,0,0,0
52,4125.263745235856,66.90286137348907,57.7121344762376,92.52720555085604,193.29384554134543,698.1639652012453,25.493045013140566,0.175262937902586,11.476019919781267,15.383963461507136,1508.6393557395852,cruise,-0.7100883377048451,0.02447407363301822,-0.183169603708193,-0.04178921419801954,-0.696642709231262,-0.035948835272404334,-0.0056068057617461795,-0.039820574827595774,1.0,199.98555555555555,healthy,0,0,0,0
53,4104.247673514512,70.20223890708071,57.3698712966878,92.97179706069736,194.3220235821615,696.5495119580883,25.71501676538715,0.18911910067647256,11.479460297260271,15.309700331390346,1500.3241101196331,cruise,-1.0349927854907042,0.1553456042329785,-0.06004726798915127,0.3570832108764688,-1.3919179085512816,-0.07202592086895936,-0.017360290982779795,-0.08347206571229342,1.0,199.98527777777778,healthy,0,0,0,0
54,4130.855004250118,69.58179629788913,57.448300463729325,93.09996649489565,194.14347032199782,693.1477487281423,25.82227300967642,0.2058633692256329,11.608399699817104,15.102660356061312,1500.6387589942522,cruise,0.6516271295415893,-0.01495627262236097,-0.0384560234214254,0.1312764963497904,-0.7635849247121411,0.004169272631621372,-0.00020157728507139413,0.05245940708135316,1.0,199.985,healthy,0,0,0,0
55,4105.340369358875,69.92034430952462,57.78622970037945,93.02664010101802,193.91469578413137,693.8397356331748,25.71052384270674,0.1994645541122253,11.346252529403648,15.518310592814064,1498.8654551742713,cruise,0.3687298631854494,-0.1436013959982986,-0.10281695083064601,-0.355492491552284,-1.0914544221257383,-0.10390088745722846,-0.015103896100107282,-0.049016242087897045,1.0,199.98472222222222,healthy,0,0,0,0
56,4124.376986634911,69.65707427578354,57.22849052254043,92.64777162530872,194.59939016208799,694.1297231651728,25.90145538185738,0.20891968044780823,11.61728777532836,14.923605075921474,1501.0756407102024,cruise,0.9164051789440081,-0.11466810722462198,-0.0058994390868435005,-0.3626539719766676,0.13401284998756785,0.07742290276430808,0.01314687793017354,0.04151489982619838,1.0,199.98444444444445,healthy,0,0,0,0
57,4096.350058633645,69.19223515871958,56.335039050375755,92.96175625701467,195.06463928096943,691.8016553837099,25.596570244774448,0.2080534115802386,11.411668506825656,15.435703564101008,1501.725086703889,cruise,1.2397628014673845,0.24658144836138343,-0.0367654917444136,0.3242404151901685,0.5554983453804123,-0.048001201245470505,0.016914706255742377,-0.020551415463836,1.0,199.98416666666665,healthy,0,0,0,0
58,4076.2544386706268,69.88103212835202,56.742601484708054,92.99195263179512,195.5216945543333,690.0828706985926,25.904007822133934,0.20872014847018214,11.425315202759002,14.917130620773593,1496.4202998126596,cruise,-0.18900714812220346,-0.04011019623085649,-0.08479009068702731,-0.14932469757121936,1.2356402212003168,0.040710469418114625,-0.0013199408986957744,-0.0044539060172928595,1.0,199.98388888888888,healthy,0,0,0,0
59,4092.5426150398334,68.6307924982966,56.74926363098922,92.89104516050546,195.85000415328147,689.5755853301966,25.73662418407713,0.16395032628821882,11.420006626114755,15.531918123431826,1493.3644784042826,cruise,-0.577073535594364,-0.40234101618476387,0.12339439603437097,0.22217772860769394,-0.9623436903407154,0.0002691208301559681,-0.008523711897102517,0.020615585373594127,1.0,199.98361111111112,healthy,0,0,0,0
60,4090.8357888793194,70.77322800618433,56.926459035041624,92.96550854271412,195.49721365614346,691.8346286255577,25.925948275144425,0.22450831457535955,11.557879235622845,15.212123877218025,1495.7232498737508,cruise,1.4035679911614265,-0.03269767411458325,0.19317411747108434,-0.23811736841529696,1.278139070843603,0.08047061841574299,0.018658153613335334,-0.005112075977329792,1.0,199.98333333333332,healthy,0,0,0,0
61,4077.229375073172,68.95298818332218,55.63791279556032,93.0203471750154,196.0048419369588,691.8579256268503,25.84909783056889,0.20101530297336465,11.436645049818807,15.153350287963985,1490.847868350566,cruise,0.643524678260817,-0.1899093999577962,0.023983256459010782,0.24637175638702555,0.5407142026188493,0.052875546453287736,0.0017206117001263097,0.005155365072472374,1.0,199.98305555555555,healthy,0,0,0,0
62,4118.433376881808,70.18667200379687,57.967543782461185,93.12354248414232,195.65014993032767,686.9929357839098,25.83155766994928,0.18233421695451082,11.561217689935848,15.278789543477272,1502.4153485278857,cruise,1.5716863939118404,0.03874141487523908,-0.05352205976173217,0.42526691807227157,1.452340344917919,-0.07375622795626352,-0.02191394008437347,-0.043369075282118356,1.0,199.98277777777778,healthy,0,0,0,0
63,4112.631612398949,70.87804510843124,57.85924162209619,93.20483486857556,195.18574296455628,690.2784659775073,25.89323211551804,0.22860864028836086,11.552895429494894,15.185150710327576,1504.2059559901995,cruise,-0.9456649392635545,-0.013019987396253457,0.05840452152184942,-0.14542935883271138,1.4129582537445173,0.03932258700892764,-0.005668410551290829,-0.0009195492298456241,1.0,199.9825,healthy,0,0,0,0
64,4099.712228388191,70.21298655256327,56.779892086918224,92.90041386817211,194.92738314850945,691.6665009377981,26.031730928897726,0.19314899742099922,11.339363660540204,15.631514475325744,1496.1585361496811,cruise,0.09106334021105154,-0.1733357341550244,-0.04266867203826539,-0.032626124697786446,-0.7108029213431822,0.023151669259876845,0.017098376671825805,-0.017456009043943035,1.0,199.98222222222222,healthy,0,0,0,0
65,4090.3511029440197,71.2361151722539,56.7763290106857,93.09513733585545,195.30798678006465,694.5310744503962,25.897071531108036,0.22681163171827334,11.56191139004424,15.260901730123571,1497.0038159292117,cruise,0.9122104510788283,0.039585862987357064,-0.054627016365307174,0.0768760179128455,-2.086110426958854,0.05359727464998259,-0.019595923943584427,0.05971523394204076,1.0,199.98194444444445,healthy,0,0,0,0
66,4090.244551841671,69.10226255498819,57.24904340617682,92.98216341293391,195.76262133973228,695.3434321243832,25.838044155963075,0.19778369393279058,11.433152254225657,15.127335985490795,1503.4523746864559,cruise,2.162063913538903,-0.08514035984536537,-0.22333728777017312,0.31219267552548474,-0.33408089049915857,-0.054953288425711205,-0.010194686338034673,0.0842146289941131,1.0,199.98166666666665,healthy,0,0,0,0
67,4094.5367278436406,69.81069880474638,57.01821884496799,93.09095144801486,195.70961134322837,692.4661649345127,26.106257813997754,0.23494623699512285,11.528240968154643,14.99761236666822,1502.413900262549,cruise,2.909349245857596,-0.05576195622304937,0.10011916589659287,0.07477220998833363,2.3105622540300925,-0.10232652717358798,-0.01359300907560608,-0.08614174236574704,1.0,199.9813888888889,healthy,0,0,0,0
68,4087.485493872768,70.8839775987171,57.21679184968531,93.05313920270635,196.20575649422454,691.9497801535395,25.934808602152884,0.22201091485021346,11.549893363143315,15.18521124856713,1501.698734437482,cruise,-1.562862390013941,0.03031379953841178,-0.032261388859414084,-0.23417116520945183,3.7096766725561077,0.04472509062435809,0.011254965268316368,0.09338091108760962,1.0,199.98111111111112,healthy,0,0,0,0
69,4091.7585254037126,70.70630284813856,57.01504654295373,93.05896151093289,195.81741557323951,693.3341539217496,25.80191560847952,0.21854188916774064,11.720915892505815,15.03869381571814,1495.1328926963893,cruise,-0.018961413603614592,-0.08431108216144069,-0.00924884979035152,0.3209749838997262,-0.1406727672829498,-0.007103884112791197,-0.0033385259067833617,0.07751303224076778,1.0,199.98083333333332,healthy,0,0,0,0
